Data;Pedido;Cliente;Tipo Cliente;SKU;Código Produto;Centro Custo;Produto;Fabricante;Qtde. Pedido;Preço;Custo
02/04/2020;SO - 0006101;Amylin Group;Wholesale;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;14;477,32;3690,43
02/04/2020;SO - 0006102;Pacific Ltd;Distributor;NXH382;STK-152;417850;Engineered Wood;Allermed Group;8;386,52;1578,96
03/04/2020;SO - 0006103;Bare ;Distributor;AXW291;STK-152;417850;Engineered Wood;Allermed Group;11;386,52;2368,44
03/04/2020;SO - 0006104;Mylan Corp;Distributor;GUT930;STK-123;926263;Wall Covering;Heritage ;12;251,38;1527,36
03/04/2020;SO - 0006105;OUR Ltd;Export;AXW291;STK-101;920026;Elevator;McKesson Corp;13;448,76;2872,06
03/04/2020;SO - 0006106;Elorac, Corp;Wholesale;AXW291;STK-107;920026;Housewrap;Kinray Ltd;11;281,93;1727,57
03/04/2020;SO - 0006107;Exact-Rx, Corp;Wholesale;NXH382;STK-113;927300;Circuit Breaker;Apotex Corp;9;347,66;1191,96
03/04/2020;SO - 0006108;Avon Corp;Distributor;NXH382;STK-158;417850;Parallel Strand;McKesson Corp;14;153,83;1114,56
03/04/2020;SO - 0006109;OHTA'S Corp;Wholesale;NXH382;STK-123;926263;Wall Covering;Heritage ;8;251,38;916,42
03/04/2020;SO - 0006110;ETUDE Ltd;Wholesale;AXW291;STK-162;415254;Case-Building;Cixi Group;10;201,22;809,09
04/04/2020;SO - 0006111;Uriel Group;Export;AXW291;STK-151;417850;Bamboo;Lake Ltd;13;367,33;1929,84
04/04/2020;SO - 0006112;Select ;Wholesale;GUT930;STK-142;420746;Decorative Metal;Lake Ltd;9;95,40;418,99
05/04/2020;SO - 0006113;New Ltd;Wholesale;GUT930;STK-166;415254;Chair Rail;Cixi Group;7;485,81;1388,04
05/04/2020;SO - 0006114;Linde ;Wholesale;AXW291;STK-132;922457;High Concrete;CP IV Ltd;7;334,39;779,16
05/04/2020;SO - 0006115;Victory Ltd;Wholesale;AXW291;STK-167;415254;Casement;Lake Ltd;8;369,69;1176,48
05/04/2020;SO - 0006116;Prasco Group;Distributor;AXW291;STK-121;926263;Flooring Wide;Mylan Group;9;372,47;1762,66
05/04/2020;SO - 0006117;Wuxi Group;Wholesale;AXW291;STK-100;920026;Concrete;McKesson Corp;10;124,49;495,36
05/04/2020;SO - 0006118;Nipro ;Distributor;FLR025;STK-117;927300;Plaster & Gypsum Board;Allermed Group;8;324,05;972,14
06/04/2020;SO - 0006119;Rochester Ltd;Distributor;AXW291;STK-111;927300;Door Hardware;Apotex Corp;11;437,31;2099,09
06/04/2020;SO - 0006120;Elorac, Corp;Distributor;AXW291;STK-126;926263;Stucco;Heritage ;13;438,19;2599,61
07/04/2020;SO - 0006121;Winthrop ;Distributor;AXW291;STK-109;920026;Access;Major Corp;12;465,07;2301,36
07/04/2020;SO - 0006122;O.E. Ltd;Export;AXW291;STK-102;920026;Escalator;Kinray Ltd;9;380,89;1488,14
07/04/2020;SO - 0006123;Rochester Ltd;Distributor;NXH382;STK-135;922457;Urbanite;Macoven Group;11;335,13;1996,92
07/04/2020;SO - 0006124;Pacific Ltd;Wholesale;FLR025;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;14;520,62;3591,36
07/04/2020;SO - 0006125;U.S. Ltd;Wholesale;GUT930;STK-129;926263;Furnishings;Macoven Group;13;305,93;2168,23
07/04/2020;SO - 0006126;Fenwal, Corp;Distributor;AXW291;STK-131;922457;Artificial Stone;Heritage ;11;623,88;2461,32
08/04/2020;SO - 0006127;Elorac, Corp;Wholesale;NXH382;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;14;137,51;965,95
08/04/2020;SO - 0006128;S.S.S. Group;Distributor;GUT930;STK-113;927300;Circuit Breaker;Apotex Corp;10;347,66;1362,24
08/04/2020;SO - 0006129;Apotheca, Ltd;Wholesale;AXW291;STK-125;926263;Staff;Lake Ltd;10;180,28;710,02
08/04/2020;SO - 0006130;Llorens Ltd;Distributor;GUT930;STK-156;417850;Plywood;Allermed Group;11;191,89;789,48
08/04/2020;SO - 0006131;Eminence Corp;Wholesale;FLR025;STK-116;927300;Switches;McKesson Corp;13;195,69;930,86
09/04/2020;SO - 0006132;ETUDE Ltd;Distributor;GUT930;STK-149;420746;Rough Carpentry;Lake Ltd;11;121,00;622,30
09/04/2020;SO - 0006133;S.S.S. Group;Distributor;AXW291;STK-118;927300;Cement Render;Lake Ltd;8;157,93;513,94
09/04/2020;SO - 0006134;Select ;Distributor;NXH382;STK-103;920026;Building Insulation;Accord Ltd;13;252,81;1328,18
09/04/2020;SO - 0006135;Capweld ;Distributor;AXW291;STK-168;415254;Curtainwall;Accord Ltd;7;575,15;1243,56
10/04/2020;SO - 0006136;Fenwal, Corp;Wholesale;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;13;347,66;1873,08
11/04/2020;SO - 0006137;Prasco Group;Export;AXW291;STK-152;417850;Engineered Wood;Allermed Group;7;386,52;1315,80
11/04/2020;SO - 0006138;Ascend Ltd;Distributor;NXH382;STK-103;920026;Building Insulation;Accord Ltd;7;252,81;603,72
11/04/2020;SO - 0006139;Prasco Group;Distributor;AXW291;STK-162;415254;Case-Building;Cixi Group;9;201,22;707,95
11/04/2020;SO - 0006140;OHTA'S Corp;Wholesale;GUT930;STK-103;920026;Building Insulation;Accord Ltd;10;252,81;965,95
11/04/2020;SO - 0006141;Dharma Ltd;Wholesale;AXW291;STK-146;420746;Security Systems;Macoven Group;9;477,13;2109,41
11/04/2020;SO - 0006142;Dharma Ltd;Distributor;GUT930;STK-106;920026;Damp (Structural);Mylan Group;9;222,04;975,24
12/04/2020;SO - 0006143;Trigen ;Distributor;AXW291;STK-143;420746;Plastics;Mylan Group;8;119,58;334,37
12/04/2020;SO - 0006144;Pure Group;Wholesale;AXW291;STK-140;922457;Metal Fabrications;Kinray Ltd;10;303,67;1089,79
13/04/2020;SO - 0006145;Procter Corp;Export;AXW291;STK-109;920026;Access;Major Corp;11;465,07;2071,22
13/04/2020;SO - 0006146;Rochester Ltd;Distributor;FLR025;STK-146;420746;Security Systems;Macoven Group;10;477,13;2410,75
13/04/2020;SO - 0006147;S.S.S. Group;Wholesale;GUT930;STK-116;927300;Switches;McKesson Corp;14;195,69;1015,49
13/04/2020;SO - 0006148;Uriel Group;Wholesale;GUT930;STK-165;415254;Trim, Molding;Allermed Group;14;156,52;1126,94
14/04/2020;SO - 0006149;Pure Group;Export;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;9;477,32;2152,75
14/04/2020;SO - 0006150;OHTA'S Corp;Wholesale;NXH382;STK-136;922457;Structural Steel;Cixi Group;10;309,58;1271,42
14/04/2020;SO - 0006151;Ohio ;Wholesale;NXH382;STK-108;920026;Stile And Rail;Macoven Group;9;589,23;2051,62
14/04/2020;SO - 0006152;Elorac, Corp;Wholesale;AXW291;STK-112;927300;Chipset Computers;ARM Company;7;691,76;1475,76
14/04/2020;SO - 0006153;21st Ltd;Wholesale;AXW291;STK-143;420746;Plastics;Mylan Group;13;119,58;613,01
15/04/2020;SO - 0006154;Amylin Group;Wholesale;GUT930;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;11;477,32;2767,82
16/04/2020;SO - 0006155;Exact-Rx, Corp;Wholesale;NXH382;STK-119;927300;Ceramic Tile;Heritage ;9;441,92;1538,71
16/04/2020;SO - 0006156;WakeFern ;Wholesale;GUT930;STK-148;420746;Telecommunications Equipment;Major Corp;14;213,62;1337,47
16/04/2020;SO - 0006157;Nipro ;Distributor;GUT930;STK-128;926263;Fire Suppressio;SUPERVALU Group;14;584,16;3219,84
16/04/2020;SO - 0006158;Select ;Wholesale;FLR025;STK-155;417850;Sheathing;Allermed Group;9;551,56;1834,90
16/04/2020;SO - 0006159;Apotheca, Ltd;Wholesale;NXH382;STK-147;420746;Specialties;Cixi Group;10;445,21;2072,26
16/04/2020;SO - 0006160;Medline ;Export;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;11;153,83;835,92
17/04/2020;SO - 0006161;Avon Corp;Wholesale;NXH382;STK-109;920026;Access;Major Corp;14;465,07;2761,63
18/04/2020;SO - 0006162;Ole Group;Wholesale;NXH382;STK-126;926263;Stucco;Heritage ;12;438,19;2363,28
18/04/2020;SO - 0006163;Linde ;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;12;448,76;2610,96
18/04/2020;SO - 0006164;Fenwal, Corp;Distributor;GUT930;STK-160;417850;Finish Carpentry;Major Corp;12;258,69;1320,96
19/04/2020;SO - 0006165;Rochester Ltd;Wholesale;AXW291;STK-109;920026;Access;Major Corp;14;465,07;2761,63
19/04/2020;SO - 0006166;Elorac, Corp;Wholesale;GUT930;STK-120;927300;Dropped Ceiling;Fullerton Corp;11;477,77;2517,05
19/04/2020;SO - 0006167;O.E. Ltd;Export;AXW291;STK-145;420746;Building Safety;Apotex Corp;12;327,90;2084,64
20/04/2020;SO - 0006168;Avon Corp;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;8;448,76;1566,58
20/04/2020;SO - 0006169;S.S.S. Group;Wholesale;FLR025;STK-154;417850;Treated Lumber;ALK-Abello, Corp;14;371,04;2414,88
20/04/2020;SO - 0006170;AuroMedics Corp;Wholesale;GUT930;STK-123;926263;Wall Covering;Heritage ;7;251,38;763,68
21/04/2020;SO - 0006171;Procter Corp;Distributor;AXW291;STK-156;417850;Plywood;Allermed Group;7;191,89;438,60
22/04/2020;SO - 0006172;Apollo Ltd;Wholesale;AXW291;STK-163;415254;Millwork;Heritage ;7;256,97;856,56
22/04/2020;SO - 0006173;Wuxi Group;Wholesale;FLR025;STK-115;927300;Electrical Wiring;Apotex Corp;11;398,42;1616,11
22/04/2020;SO - 0006174;PEDIFIX, Corp;Distributor;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;8;153,83;557,28
22/04/2020;SO - 0006175;Ohio ;Wholesale;GUT930;STK-102;920026;Escalator;Kinray Ltd;13;380,89;2338,51
22/04/2020;SO - 0006176;Prasco Group;Wholesale;AXW291;STK-117;927300;Plaster & Gypsum Board;Allermed Group;14;324,05;1944,29
23/04/2020;SO - 0006177;Medsep Group;Wholesale;GUT930;STK-135;922457;Urbanite;Macoven Group;7;335,13;1109,40
23/04/2020;SO - 0006178;21st Ltd;Distributor;AXW291;STK-133;922457;Noxer Block;Apotex Corp;10;291,93;1535,62
23/04/2020;SO - 0006179;Trigen ;Distributor;NXH382;STK-162;415254;Case-Building;Cixi Group;10;201,22;809,09
24/04/2020;SO - 0006180;Capweld ;Wholesale;AXW291;STK-140;922457;Metal Fabrications;Kinray Ltd;14;303,67;1634,69
24/04/2020;SO - 0006181;Avon Corp;Wholesale;FLR025;STK-163;415254;Millwork;Heritage ;9;256,97;1199,18
24/04/2020;SO - 0006182;Elorac, Corp;Wholesale;AXW291;STK-117;927300;Plaster & Gypsum Board;Allermed Group;13;324,05;1782,26
24/04/2020;SO - 0006183;E. Ltd;Export;AXW291;STK-166;415254;Chair Rail;Cixi Group;13;485,81;3053,69
24/04/2020;SO - 0006184;Medsep Group;Distributor;NXH382;STK-142;420746;Decorative Metal;Lake Ltd;8;95,40;359,14
25/04/2020;SO - 0006185;Pacific Ltd;Distributor;GUT930;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;10;520,62;2394,24
25/04/2020;SO - 0006186;Avon Corp;Distributor;AXW291;STK-152;417850;Engineered Wood;Allermed Group;12;386,52;2631,60
25/04/2020;SO - 0006187;Ohio ;Wholesale;GUT930;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;13;243,81;1191,96
26/04/2020;SO - 0006188;Trigen ;Distributor;NXH382;STK-131;922457;Artificial Stone;Heritage ;14;623,88;3281,76
26/04/2020;SO - 0006189;Avon Corp;Distributor;GUT930;STK-165;415254;Trim, Molding;Allermed Group;8;156,52;563,47
26/04/2020;SO - 0006190;Ei ;Distributor;NXH382;STK-151;417850;Bamboo;Lake Ltd;13;367,33;1929,84
26/04/2020;SO - 0006191;Trigen ;Wholesale;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;11;347,66;1532,52
26/04/2020;SO - 0006192;Burt's Corp;Export;AXW291;STK-122;926263;Marble;Fullerton Corp;9;316,48;1329,22
26/04/2020;SO - 0006193;Wuxi Group;Distributor;AXW291;STK-147;420746;Specialties;Cixi Group;12;445,21;2590,32
26/04/2020;SO - 0006194;Ei ;Export;FLR025;STK-156;417850;Plywood;Allermed Group;7;191,89;438,60
26/04/2020;SO - 0006195;Elorac, Corp;Wholesale;GUT930;STK-130;926263;Insulation Bricks;HSN Bricks;12;455,48;2301,36
27/04/2020;SO - 0006196;21st Ltd;Wholesale;FLR025;STK-129;926263;Furnishings;Macoven Group;12;305,93;1971,12
27/04/2020;SO - 0006197;PEDIFIX, Corp;Export;AXW291;STK-107;920026;Housewrap;Kinray Ltd;9;281,93;1343,66
27/04/2020;SO - 0006198;AuroMedics Corp;Wholesale;NXH382;STK-135;922457;Urbanite;Macoven Group;10;335,13;1775,04
27/04/2020;SO - 0006199;Medsep Group;Distributor;FLR025;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;13;137,51;885,46
27/04/2020;SO - 0006200;AuroMedics Corp;Distributor;NXH382;STK-108;920026;Stile And Rail;Macoven Group;8;589,23;1758,53
28/04/2020;SO - 0006201;ETUDE Ltd;Distributor;NXH382;STK-119;927300;Ceramic Tile;Heritage ;7;441,92;1099,08
29/04/2020;SO - 0006202;Bare ;Distributor;AXW291;STK-136;922457;Structural Steel;Cixi Group;8;309,58;953,57
29/04/2020;SO - 0006203;Niconovum Corp;Distributor;AXW291;STK-122;926263;Marble;Fullerton Corp;12;316,48;1898,88
29/04/2020;SO - 0006204;Weimei Corp;Wholesale;NXH382;STK-117;927300;Plaster & Gypsum Board;Allermed Group;12;324,05;1620,24
29/04/2020;SO - 0006205;S.S.S. Group;Export;GUT930;STK-146;420746;Security Systems;Macoven Group;8;477,13;1808,06
29/04/2020;SO - 0006206;Pacific Ltd;Distributor;GUT930;STK-115;927300;Electrical Wiring;Apotex Corp;8;398,42;1077,41
29/04/2020;SO - 0006207;21st Ltd;Distributor;AXW291;STK-160;417850;Finish Carpentry;Major Corp;8;258,69;792,58
30/04/2020;SO - 0006208;Select ;Wholesale;NXH382;STK-159;417850;Glue-Laminate;Sun Ltd;8;648,44;1795,68
30/04/2020;SO - 0006209;Amylin Group;Export;NXH382;STK-118;927300;Cement Render;Lake Ltd;8;157,93;513,94
30/04/2020;SO - 0006210;Select ;Wholesale;AXW291;STK-130;926263;Insulation Bricks;HSN Bricks;11;455,48;2071,22
30/04/2020;SO - 0006211;OUR Ltd;Distributor;FLR025;STK-128;926263;Fire Suppressio;SUPERVALU Group;10;584,16;2146,56
30/04/2020;SO - 0006212;Niconovum Corp;Wholesale;NXH382;STK-100;920026;Concrete;McKesson Corp;9;124,49;433,44
01/05/2020;SO - 0006213;Ohio ;Distributor;GUT930;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;12;243,81;1083,60
01/05/2020;SO - 0006214;Prasco Group;Wholesale;AXW291;STK-132;922457;High Concrete;CP IV Ltd;11;334,39;1402,49
01/05/2020;SO - 0006215;Victory Ltd;Distributor;FLR025;STK-140;922457;Metal Fabrications;Kinray Ltd;12;303,67;1362,24
01/05/2020;SO - 0006216;Medline ;Wholesale;GUT930;STK-165;415254;Trim, Molding;Allermed Group;11;156,52;845,21
01/05/2020;SO - 0006217;Pacific Ltd;Export;AXW291;STK-162;415254;Case-Building;Cixi Group;10;201,22;809,09
01/05/2020;SO - 0006218;New Ltd;Distributor;FLR025;STK-123;926263;Wall Covering;Heritage ;9;251,38;1069,15
01/05/2020;SO - 0006219;OHTA'S Corp;Wholesale;AXW291;STK-161;415254;Ecoclean;Citizen Group;7;508,58;1470,60
02/05/2020;SO - 0006220;Apollo Ltd;Wholesale;GUT930;STK-138;922457;Wire Rope And Cables;Macoven Group;13;276,58;1521,17
02/05/2020;SO - 0006221;Pure Group;Wholesale;GUT930;STK-148;420746;Telecommunications Equipment;Major Corp;14;213,62;1337,47
02/05/2020;SO - 0006222;Weimei Corp;Export;AXW291;STK-121;926263;Flooring Wide;Mylan Group;14;372,47;3021,70
02/05/2020;SO - 0006223;S.S.S. Group;Wholesale;AXW291;STK-106;920026;Damp (Structural);Mylan Group;12;222,04;1393,20
03/05/2020;SO - 0006224;E. Ltd;Wholesale;AXW291;STK-161;415254;Ecoclean;Citizen Group;8;508,58;1764,72
03/05/2020;SO - 0006225;21st Ltd;Distributor;NXH382;STK-112;927300;Chipset Computers;ARM Company;11;691,76;2656,37
03/05/2020;SO - 0006226;OUR Ltd;Wholesale;GUT930;STK-146;420746;Security Systems;Macoven Group;11;477,13;2712,10
04/05/2020;SO - 0006227;21st Ltd;Wholesale;AXW291;STK-160;417850;Finish Carpentry;Major Corp;13;258,69;1453,06
05/05/2020;SO - 0006228;Niconovum Corp;Wholesale;AXW291;STK-110;920026;Folding Doors;Lake Ltd;10;578,87;2097,02
05/05/2020;SO - 0006229;Mylan Corp;Wholesale;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;11;477,32;2767,82
06/05/2020;SO - 0006230;Avon Corp;Wholesale;GUT930;STK-151;417850;Bamboo;Lake Ltd;13;367,33;1929,84
06/05/2020;SO - 0006231;Eminence Corp;Distributor;FLR025;STK-160;417850;Finish Carpentry;Major Corp;14;258,69;1585,15
07/05/2020;SO - 0006232;Fenwal, Corp;Distributor;GUT930;STK-152;417850;Engineered Wood;Allermed Group;8;386,52;1578,96
07/05/2020;SO - 0006233;Wuxi Group;Distributor;FLR025;STK-126;926263;Stucco;Heritage ;10;438,19;1890,62
07/05/2020;SO - 0006234;Bare ;Wholesale;AXW291;STK-108;920026;Stile And Rail;Macoven Group;8;589,23;1758,53
07/05/2020;SO - 0006235;Select ;Wholesale;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;14;477,32;3690,43
07/05/2020;SO - 0006236;Ascend Ltd;Wholesale;FLR025;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;8;477,32;1845,22
08/05/2020;SO - 0006237;Mylan Corp;Wholesale;NXH382;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;10;137,51;643,97
08/05/2020;SO - 0006238;Trigen ;Wholesale;AXW291;STK-116;927300;Switches;McKesson Corp;11;195,69;761,62
09/05/2020;SO - 0006239;Rochester Ltd;Wholesale;FLR025;STK-104;920026;Building Envelope;AstraZeneca ;14;418,56;3071,23
09/05/2020;SO - 0006240;E. Ltd;Export;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;13;121,00;760,58
10/05/2020;SO - 0006241;Uriel Group;Wholesale;AXW291;STK-137;922457;Rebar;McKesson Corp;12;331,08;1826,64
10/05/2020;SO - 0006242;Wuxi Group;Wholesale;GUT930;STK-104;920026;Building Envelope;AstraZeneca ;11;418,56;2303,42
11/05/2020;SO - 0006243;Pure Group;Wholesale;AXW291;STK-109;920026;Access;Major Corp;8;465,07;1380,82
12/05/2020;SO - 0006244;Ascend Ltd;Wholesale;AXW291;STK-167;415254;Casement;Lake Ltd;14;369,69;2352,96
12/05/2020;SO - 0006245;Wuxi Group;Wholesale;AXW291;STK-135;922457;Urbanite;Macoven Group;11;335,13;1996,92
13/05/2020;SO - 0006246;Fenwal, Corp;Wholesale;AXW291;STK-114;927300;Electrical Connector;Sun Ltd;13;313,29;1714,15
13/05/2020;SO - 0006247;Procter Corp;Distributor;AXW291;STK-161;415254;Ecoclean;Citizen Group;9;508,58;2058,84
14/05/2020;SO - 0006248;E. Ltd;Wholesale;GUT930;STK-132;922457;High Concrete;CP IV Ltd;13;334,39;1714,15
14/05/2020;SO - 0006249;New Ltd;Distributor;AXW291;STK-168;415254;Curtainwall;Accord Ltd;9;575,15;1740,98
15/05/2020;SO - 0006250;S.S.S. Group;Wholesale;GUT930;STK-105;920026;Conformal Coating;Sun Ltd;7;516,73;1259,04
15/05/2020;SO - 0006251;Uriel Group;Wholesale;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;8;276,58;829,73
16/05/2020;SO - 0006252;Victory Ltd;Wholesale;AXW291;STK-154;417850;Treated Lumber;ALK-Abello, Corp;11;371,04;1811,16
16/05/2020;SO - 0006253;Niconovum Corp;Wholesale;AXW291;STK-121;926263;Flooring Wide;Mylan Group;11;372,47;2266,27
16/05/2020;SO - 0006254;Weimei Corp;Wholesale;AXW291;STK-135;922457;Urbanite;Macoven Group;14;335,13;2662,56
17/05/2020;SO - 0006255;AuroMedics Corp;Distributor;AXW291;STK-118;927300;Cement Render;Lake Ltd;10;157,93;685,25
17/05/2020;SO - 0006256;E. Ltd;Distributor;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;10;153,83;743,04
18/05/2020;SO - 0006257;Pacific Ltd;Distributor;AXW291;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;9;486,42;1618,18
18/05/2020;SO - 0006258;Medsep Group;Distributor;NXH382;STK-131;922457;Artificial Stone;Heritage ;13;623,88;3008,28
19/05/2020;SO - 0006259;Pure Group;Distributor;NXH382;STK-151;417850;Bamboo;Lake Ltd;7;367,33;877,20
20/05/2020;SO - 0006260;Trigen ;Wholesale;NXH382;STK-156;417850;Plywood;Allermed Group;14;191,89;1052,64
20/05/2020;SO - 0006261;Bare ;Wholesale;NXH382;STK-165;415254;Trim, Molding;Allermed Group;8;156,52;563,47
20/05/2020;SO - 0006262;OUR Ltd;Distributor;AXW291;STK-168;415254;Curtainwall;Accord Ltd;12;575,15;2487,12
20/05/2020;SO - 0006263;3LAB, Ltd;Wholesale;NXH382;STK-116;927300;Switches;McKesson Corp;12;195,69;846,24
20/05/2020;SO - 0006264;Rochester Ltd;Export;GUT930;STK-116;927300;Switches;McKesson Corp;11;195,69;761,62
20/05/2020;SO - 0006265;Avon Corp;Wholesale;AXW291;STK-117;927300;Plaster & Gypsum Board;Allermed Group;12;324,05;1620,24
21/05/2020;SO - 0006266;Dharma Ltd;Wholesale;AXW291;STK-145;420746;Building Safety;Apotex Corp;11;327,90;1876,18
21/05/2020;SO - 0006267;OUR Ltd;Wholesale;AXW291;STK-152;417850;Engineered Wood;Allermed Group;8;386,52;1578,96
21/05/2020;SO - 0006268;New Ltd;Export;AXW291;STK-129;926263;Furnishings;Macoven Group;10;305,93;1576,90
21/05/2020;SO - 0006269;Rochester Ltd;Distributor;NXH382;STK-155;417850;Sheathing;Allermed Group;11;551,56;2359,15
21/05/2020;SO - 0006270;Rochester Ltd;Wholesale;AXW291;STK-163;415254;Millwork;Heritage ;9;256,97;1199,18
21/05/2020;SO - 0006271;Medsep Group;Distributor;FLR025;STK-132;922457;High Concrete;CP IV Ltd;11;334,39;1402,49
22/05/2020;SO - 0006272;Wuxi Group;Wholesale;AXW291;STK-106;920026;Damp (Structural);Mylan Group;8;222,04;835,92
22/05/2020;SO - 0006273;Mylan Corp;Distributor;AXW291;STK-135;922457;Urbanite;Macoven Group;11;335,13;1996,92
22/05/2020;SO - 0006274;Winthrop ;Wholesale;FLR025;STK-162;415254;Case-Building;Cixi Group;7;201,22;505,68
23/05/2020;SO - 0006275;Dharma Ltd;Wholesale;AXW291;STK-135;922457;Urbanite;Macoven Group;11;335,13;1996,92
24/05/2020;SO - 0006276;Fenwal, Corp;Wholesale;NXH382;STK-119;927300;Ceramic Tile;Heritage ;12;441,92;2198,16
24/05/2020;SO - 0006277;21st Ltd;Distributor;AXW291;STK-122;926263;Marble;Fullerton Corp;9;316,48;1329,22
25/05/2020;SO - 0006278;Medsep Group;Wholesale;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;12;520,62;2992,80
25/05/2020;SO - 0006279;Ole Group;Distributor;GUT930;STK-154;417850;Treated Lumber;ALK-Abello, Corp;9;371,04;1408,68
25/05/2020;SO - 0006280;Avon Corp;Distributor;FLR025;STK-132;922457;High Concrete;CP IV Ltd;7;334,39;779,16
25/05/2020;SO - 0006281;21st Ltd;Wholesale;FLR025;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;7;243,81;541,80
25/05/2020;SO - 0006282;Procter Corp;Wholesale;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;11;276,58;1244,59
25/05/2020;SO - 0006283;Prasco Group;Wholesale;AXW291;STK-123;926263;Wall Covering;Heritage ;8;251,38;916,42
26/05/2020;SO - 0006284;Amylin Group;Wholesale;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;7;243,81;541,80
26/05/2020;SO - 0006285;Ei ;Export;NXH382;STK-131;922457;Artificial Stone;Heritage ;8;623,88;1640,88
26/05/2020;SO - 0006286;Niconovum Corp;Wholesale;NXH382;STK-129;926263;Furnishings;Macoven Group;7;305,93;985,56
26/05/2020;SO - 0006287;AuroMedics Corp;Wholesale;GUT930;STK-145;420746;Building Safety;Apotex Corp;9;327,90;1459,25
26/05/2020;SO - 0006288;Ascend Ltd;Distributor;AXW291;STK-132;922457;High Concrete;CP IV Ltd;11;334,39;1402,49
27/05/2020;SO - 0006289;Medline ;Wholesale;FLR025;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;12;137,51;804,96
27/05/2020;SO - 0006290;Elorac, Corp;Distributor;FLR025;STK-149;420746;Rough Carpentry;Lake Ltd;9;121,00;484,01
27/05/2020;SO - 0006291;Winthrop ;Distributor;NXH382;STK-132;922457;High Concrete;CP IV Ltd;12;334,39;1558,32
28/05/2020;SO - 0006292;Weimei Corp;Wholesale;AXW291;STK-115;927300;Electrical Wiring;Apotex Corp;14;398,42;2154,82
28/05/2020;SO - 0006293;PEDIFIX, Corp;Wholesale;FLR025;STK-108;920026;Stile And Rail;Macoven Group;8;589,23;1758,53
29/05/2020;SO - 0006294;Fenwal, Corp;Wholesale;NXH382;STK-122;926263;Marble;Fullerton Corp;8;316,48;1139,33
29/05/2020;SO - 0006295;Amylin Group;Export;AXW291;STK-145;420746;Building Safety;Apotex Corp;12;327,90;2084,64
30/05/2020;SO - 0006296;New Ltd;Wholesale;AXW291;STK-156;417850;Plywood;Allermed Group;14;191,89;1052,64
30/05/2020;SO - 0006297;Llorens Ltd;Wholesale;GUT930;STK-103;920026;Building Insulation;Accord Ltd;12;252,81;1207,44
30/05/2020;SO - 0006298;AuroMedics Corp;Wholesale;FLR025;STK-147;420746;Specialties;Cixi Group;7;445,21;1295,16
30/05/2020;SO - 0006299;Burt's Corp;Distributor;AXW291;STK-133;922457;Noxer Block;Apotex Corp;8;291,93;1151,71
31/05/2020;SO - 0006300;U.S. Ltd;Wholesale;AXW291;STK-156;417850;Plywood;Allermed Group;9;191,89;614,04
01/06/2020;SO - 0006301;Ohio ;Distributor;NXH382;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;14;477,32;3690,43
01/06/2020;SO - 0006302;PEDIFIX, Corp;Export;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;12;477,77;2796,72
02/06/2020;SO - 0006303;Nipro ;Distributor;AXW291;STK-103;920026;Building Insulation;Accord Ltd;11;252,81;1086,70
02/06/2020;SO - 0006304;Sundial ;Wholesale;AXW291;STK-119;927300;Ceramic Tile;Heritage ;10;441,92;1758,53
02/06/2020;SO - 0006305;PEDIFIX, Corp;Wholesale;GUT930;STK-121;926263;Flooring Wide;Mylan Group;10;372,47;2014,46
02/06/2020;SO - 0006306;Weimei Corp;Wholesale;FLR025;STK-132;922457;High Concrete;CP IV Ltd;13;334,39;1714,15
02/06/2020;SO - 0006307;Weimei Corp;Distributor;AXW291;STK-163;415254;Millwork;Heritage ;13;256,97;1884,43
